00044351.m4a		ES5021901613	00044351.m4a	ES5021901613	"LATIN_ARENA_POP	LATIN_POP	SPANISH_POP"
00051848.m4a		USUM71714104	00051848.m4a	USUM71714104	"POP	UK_CONTEMPORARY_RB"
00037706.m4a		GBAHS1800446	00037706.m4a	GBAHS1800446	UK_POP
00061034.m4a		QM4TX2030969	00061034.m4a	QM4TX2030969	"LATIN	LATIN_HIP_HOP	REGGAETON"
00040054.m4a		GBARL1701831	00040054.m4a	GBARL1701831	"INDIE_ANTHEMFOLK	MODERN_ROCK"
00038735.m4a		USUM71802250	00038735.m4a	USUM71802250	"LATIN	REGGAETON"
00055745.m4a		USAT21903754	00055745.m4a	USAT21903754	"INDIE_POP	INDIE_POPTIMISM	LA_INDIE"
00055651.m4a		QZ4JX1761143	00055651.m4a	QZ4JX1761143	"GANGSTER_RAP	HIP_HOP	POP_RAP"
00041255.m4a		NLF711902720	00041255.m4a	NLF711902720	"DANCE_POP	LATIN	MIAMI_HIP_HOP"
00073619.m4a		QZ93L2004410	00073619.m4a	QZ93L2004410	EMO_RAP
00073071.m4a		USUM71917726	00073071.m4a	USUM71917726	TEEN_POP
00049814.m4a		CA5KR2102731	00049814.m4a	CA5KR2102731	"BASS_HOUSE	BROSTEP	CATSTEP"
00056734.m4a		USUM71816159	00056734.m4a	USUM71816159	"MODERN_ROCK	ROCK"
00057057.m4a		USWL11900092	00057057.m4a	USWL11900092	"LATIN	LATIN_ARENA_POP	LATIN_POP"
00038778.m4a		BR6RI1900041	00038778.m4a	BR6RI1900041	"BAILE_POP	DANCE_POP	FUNK_CARIOCA"
00046402.m4a		QM24S1846022	00046402.m4a	QM24S1846022	LA_INDIE
00051154.m4a		USUM71903425	00051154.m4a	USUM71903425	"BIG_ROOM	DANCE_POP	EDM"
00069462.m4a		DES292000033	00069462.m4a	DES292000033	"CONTEMPORARY_JAZZ	GERMAN_JAZZ	JAZZ_TRIO"
00063995.m4a		GBARL1901057	00063995.m4a	GBARL1901057	"CELTIC_ROCK	NEO_MELLOW	POP"
00053810.m4a		USA2P1915284	00053810.m4a	USA2P1915284	INDIE_GARAGE_ROCK
00039448.m4a		TCAEB1963086	00039448.m4a	TCAEB1963086	"BROSTEP	PROGRESSIVE_ELECTRO_HOUSE	DESI_POP"
00042000.m4a		USAT21905215	00042000.m4a	USAT21905215	"BATON_ROUGE_RAP	HIP_HOP	POP_RAP"
00072073.m4a		QMJBM2000006	00072073.m4a	QMJBM2000006	"ALTERNATIVE_COUNTRY	DEEP_NEW_AMERICANA	FOLKPOP"
00053451.m4a		QZFYX1925007	00053451.m4a	QZFYX1925007	"DARK_TRAP	EMO_RAP	UNDERGROUND_HIP_HOP"
00061698.m4a		FR9Z61900261	00061698.m4a	FR9Z61900261	BEDROOM_POP
00073978.m4a		USUM71900769	00073978.m4a	USUM71900769	"ELECTROPOP	POP"
00047349.m4a		QMJMT2003192	00047349.m4a	QMJMT2003192	"CANADIAN_POP	DANCE_POP	POP"
00049642.m4a		NOHWC1901050	00049642.m4a	NOHWC1901050	BERGEN_INDIE
00052564.m4a		USAT22001360	00052564.m4a	USAT22001360	"MELODIC_RAP	PHILLY_RAP	RAP"
00047363.m4a		CA5KR1937231	00047363.m4a	CA5KR1937231	"BROSTEP	PROGRESSIVE_ELECTRO_HOUSE	BROSTEP"
00045560.m4a		USA2P2022578	00045560.m4a	USA2P2022578	EDM
00068871.m4a		AUNV01900387	00068871.m4a	AUNV01900387	"AUSTRALIAN_DANCE	BIG_ROOM	CATSTEP"
00040018.m4a		USLD91727676	00040018.m4a	USLD91727676	"CHICAGO_DRILL	CHICAGO_RAP	DRILL"
00040129.m4a		AUUM71800255	00040129.m4a	AUUM71800255	"AUSTRALIAN_POP	POP"
00048558.m4a		USWD11993076	00048558.m4a	USWD11993076	"HIP_HOP	HIP_HOP	MIAMI_HIP_HOP"
00066956.m4a		UKR5Q1800007	00066956.m4a	UKR5Q1800007	CHANNEL_ISLANDS_INDIE
00038010.m4a		US2BU1801109	00038010.m4a	US2BU1801109	"LATIN	LATIN_HIP_HOP	POP"
00056699.m4a		USUM71912449	00056699.m4a	USUM71912449	"MELODIC_RAP	VAPOR_TRAP"
00052937.m4a		GBARL2000651	00052937.m4a	GBARL2000651	"ALTERNATIVE_POP_ROCK	MODERN_ALTERNATIVE_ROCK	MODERN_ROCK"
00055406.m4a		QMUY41800249	00055406.m4a	QMUY41800249	"DANCE_POP	POP	POP_RAP"
00055544.m4a		USUM72007985	00055544.m4a	USUM72007985	"INDIE_RB	UK_CONTEMPORARY_RB"
00061433.m4a		USCM51700072	00061433.m4a	USCM51700072	"CANADIAN_HIP_HOP	CANADIAN_POP	HIP_HOP"
00048729.m4a		USUM71919620	00048729.m4a	USUM71919620	"LATIN	LATIN_HIP_HOP	LATIN_POP"
00044937.m4a		USMTD2000021	00044937.m4a	USMTD2000021	"ART_POP	CHAMBER_POP	CHILLWAVE"
00071853.m4a		USOM82070001	00071853.m4a	USOM82070001	"BIG_ROOM	CHICAGO_HOUSE	DANCE_POP"
00070559.m4a		USSM11903559	00070559.m4a	USSM11903559	"DANCE_POP	ELECTROPOP	NYC_POP"
00039040.m4a		USAT21811876	00039040.m4a	USAT21811876	"MODERN_ROCK	OAKLAND_INDIE"
00066217.m4a		SE6A91978281	00066217.m4a	SE6A91978281	"ALTERNATIVE_RB	BEDROOM_SOUL	INDIE_RB"
00055900.m4a		USQX91902251	00055900.m4a	USQX91902251	"DANCE_POP	POP	POSTTEEN_POP"
00044207.m4a		USUYG1295591	00044207.m4a	USUYG1295591	"CHICAGO_RAP	DEEP_POP_RB	DRILL"
00043882.m4a		USUM72015177	00043882.m4a	USUM72015177	"HIP_HOP	POP_RAP	RAP"
00041117.m4a		GBKPL1949161	00041117.m4a	GBKPL1949161	"DANCE_POP	ELECTROPOP	ESCAPE_ROOM"
00043625.m4a		FR9W12013161	00043625.m4a	FR9W12013161	FRENCH_HIP_HOP
00058585.m4a		QM7281884659	00058585.m4a	QM7281884659	"REGGAETON	TRAP_LATINO"
00056050.m4a		GBCEJ1900104	00056050.m4a	GBCEJ1900104	"ACOUSTIC_POP	ALTERNATIVE_ROOTS_ROCK	CHAMBER_POP"
00073694.m4a		NO8WZ2002010	00073694.m4a	NO8WZ2002010	"BEDROOM_POP	BERGEN_INDIE	NORWEGIAN_INDIE"
00056946.m4a		USSD11800405	00056946.m4a	USSD11800405	"LATIN_VIRAL_POP	POP	RAP_LATINA"
00072595.m4a		FRX202066113	00072595.m4a	FRX202066113	CANADIAN_ELECTRONIC
00041356.m4a		USUYG1265492	00041356.m4a	USUYG1265492	"HIP_HOP	POP	POP_RAP"
00073725.m4a		USUG11903240	00073725.m4a	USUG11903240	"INDIE_POPTIMISM	POP"
00037306.m4a		QZHN82028046	00037306.m4a	QZHN82028046	"ALTERNATIVE_HIP_HOP	ESCAPE_ROOM	UNDERGROUND_HIP_HOP"
00038106.m4a		USAT22002685	00038106.m4a	USAT22002685	"MODERN_ALTERNATIVE_ROCK	MODERN_ROCK"
00070962.m4a		USUG11904330	00070962.m4a	USUG11904330	"CANADIAN_CONTEMPORARY_RB	CANADIAN_POP	DANCE_POP"
00048034.m4a		USYAH1900093	00048034.m4a	USYAH1900093	"CANADIAN_INDIE	INDIE_QUEBECOIS	QUEBEC_INDIE"
00070695.m4a		DEUM71907069	00070695.m4a	DEUM71907069	"GERMAN_HIP_HOP	HAMBURG_HIP_HOP	DEEP_GERMAN_HIP_HOP"
00046129.m4a		GBKPL1946703	00046129.m4a	GBKPL1946703	"DANCE_POP	POP"
00065928.m4a		BRSME1905581	00065928.m4a	BRSME1905581	"SERTANEJO_UNIVERSITARIO	PAGODE"
00039445.m4a		US38Y1934201	00039445.m4a	US38Y1934201	"ALTERNATIVE_RB	ART_POP	ELECTROPOP"
00055375.m4a		GBVTB1933001	00055375.m4a	GBVTB1933001	"CONTEMPORARY_JAZZ	INDIE_JAZZ	INDIE_SOUL"
00041769.m4a		USSM11807756	00041769.m4a	USSM11807756	"MELODIC_RAP	NYC_RAP"
00048065.m4a		QZFZ22054717	00048065.m4a	QZFZ22054717	INDIE_POPTIMISM
00039904.m4a		USUG12001146	00039904.m4a	USUG12001146	"POP_RAP	RAP	SOUTHERN_HIP_HOP"
00057691.m4a		USFH81900005	00057691.m4a	USFH81900005	VAPOR_SOUL
00060863.m4a		USUG11900742	00060863.m4a	USUG11900742	"ATL_HIP_HOP	HIP_HOP	POP"
00055969.m4a		GBKPL2021029	00055969.m4a	GBKPL2021029	"AFRO_DANCEHALL	AFROPOP	NIGERIAN_POP"
00063887.m4a		USRC11901524	00063887.m4a	USRC11901524	"POP	POP_RAP	RAP"
00046179.m4a		USWB12003575	00046179.m4a	USWB12003575	COUNTRY_POP
00051623.m4a		USUM71817920	00051623.m4a	USUM71817920	"DANCE_POP	POP	POP_RAP"
00062248.m4a		USSM11804423	00062248.m4a	USSM11804423	"NEO_MELLOW	NEO_SOUL	POP"
00074004.m4a		GBAHS2000332	00074004.m4a	GBAHS2000332	UK_POP
00070942.m4a		QM24S1818664	00070942.m4a	QM24S1818664	"ALTERNATIVE_RB	BEDROOM_SOUL	INDIE_RB"
00041967.m4a		UK7MC1900015	00041967.m4a	UK7MC1900015	FLUXWORK
00071160.m4a		USUM71911088	00071160.m4a	USUM71911088	"AUSTRALIAN_HIP_HOP	AUSTRALIAN_POP	NZ_POP"
00047097.m4a		USLXJ2044040	00047097.m4a	USLXJ2044040	COUNTRY_POP
00043798.m4a		USUG11901025	00043798.m4a	USUG11901025	"BOY_BAND	DANCE_POP	POP"
00066374.m4a		GBUM71900946	00066374.m4a	GBUM71900946	"DANCE_POP	NEO_SOUL	POP"
00068566.m4a		FR9W11730933	00068566.m4a	FR9W11730933	"CONTEMPORARY_JAZZ	INDIE_JAZZ"
00060669.m4a		TCAEA1852753	00060669.m4a	TCAEA1852753	"CONTEMPORARY_COUNTRY	COUNTRY	COUNTRY_DAWN"
00071336.m4a		GBCFB1900167	00071336.m4a	GBCFB1900167	DEEP_SOUL_HOUSE
00057078.m4a		NLG661800669	00057078.m4a	NLG661800669	"DUTCH_HIP_HOP	DUTCH_POP	DUTCH_HIP_HOP"
00061957.m4a		GBJAJ1801766	00061957.m4a	GBJAJ1801766	"HOUSE	UK_TECH_HOUSE	BIG_ROOM"
00041333.m4a		USAT21906984	00041333.m4a	USAT21906984	"MELODIC_RAP	RAP	SOUTHERN_HIP_HOP"
00061946.m4a		GB45A1901630	00061946.m4a	GB45A1901630	"GAUZE_POP	VAPOR_TWITCH	INDIE_ELECTROPOP"
00053582.m4a		US23A1512042	00053582.m4a	US23A1512042	"ALTERNATIVE_RB	DEEP_POP_RB	INDIE_RB"
00040892.m4a		NLA322000272	00040892.m4a	NLA322000272	ALTERNATIVE_METAL
00064101.m4a		FRP8H2000340	00064101.m4a	FRP8H2000340	"FRENCH_JAZZ	JAZZ_TRUMPET	WORLD_FUSION"
00040185.m4a		USUS11800215	00040185.m4a	USUS11800215	"DEEP_GROOVE_HOUSE	DISCO_HOUSE	HOUSE"
00055348.m4a		USDMG1995102	00055348.m4a	USDMG1995102	"FOLKPOP	INDIE_FOLK	MODERN_ROCK"
00073595.m4a		QM24S1809972	00073595.m4a	QM24S1809972	EMO_RAP
00056523.m4a		USUM71914666	00056523.m4a	USUM71914666	"DEEP_TROPICAL_HOUSE	TROPICAL_HOUSE"
00044946.m4a		QM24S1809467	00044946.m4a	QM24S1809467	ALTERNATIVE_RB
00074201.m4a		USLD91719676	00074201.m4a	USLD91719676	"POP	MEME_RAP	SOCIAL_MEDIA_POP"
00046140.m4a		USSUB1824005	00046140.m4a	USSUB1824005	"ART_POP	BALTIMORE_INDIE	CHAMBER_POP"
00052820.m4a		GBARL1801054	00052820.m4a	GBARL1801054	"ALTERNATIVE_RB	ELECTROPOP	INDIE_RB"
00059859.m4a		USQX91900509	00059859.m4a	USQX91900509	"FORT_WORTH_INDIE	INDIE_POPTIMISM	MODERN_ALTERNATIVE_ROCK"
00044728.m4a		USUM71801127	00044728.m4a	USUM71801127	"CONTEMPORARY_POSTBOP	JAZZ_TRUMPET	NEW_ORLEANS_JAZZ"
00056660.m4a		USUM71806684	00056660.m4a	USUM71806684	"BATTLE_RAP	EAST_COAST_HIP_HOP	GANGSTER_RAP"
00053658.m4a		QMEU31905853	00053658.m4a	QMEU31905853	"ART_POP	BAROQUE_POP	CHAMBER_POP"
00064993.m4a		USUM71811691	00064993.m4a	USUM71811691	"ALTERNATIVE_RB	DEEP_POP_RB	POP"
00064184.m4a		SE5R71900201	00064184.m4a	SE5R71900201	"RB	BIG_ROOM	EDM"
00040974.m4a		CA5KR1940156	00040974.m4a	CA5KR1940156	"DEEP_POP_RB	DEEP_UNDERGROUND_HIP_HOP"
00069170.m4a		GBK6Y2016303	00069170.m4a	GBK6Y2016303	"DEEP_DISCO_HOUSE	DEEP_HOUSE	HOUSE"
00048562.m4a		USUYG1248695	00048562.m4a	USUYG1248695	"ALTERNATIVE_HIP_HOP	DIRTY_SOUTH_RAP	GANGSTER_RAP"
00047780.m4a		USSM11914405	00047780.m4a	USSM11914405	"MODERN_ROCK	VANCOUVER_INDIE"
00057461.m4a		QZJ4Z1900043	00057461.m4a	QZJ4Z1900043	"DARK_TRAP	EMO_RAP	MELODIC_RAP"
00042253.m4a		GBWWP1804339	00042253.m4a	GBWWP1804339	"DANCE_POP	ELECTROPOP	POP"
00070364.m4a		DEUM71900490	00070364.m4a	DEUM71900490	GERMAN_POP
00071730.m4a		USEP42010046	00071730.m4a	USEP42010046	"EMO_RAP	UNDERGROUND_HIP_HOP	EMO_RAP"
00049365.m4a		USCJY1867000	00049365.m4a	USCJY1867000	INDIE_ROCKISM
00060654.m4a		GBAHS1800676	00060654.m4a	GBAHS1800676	"DANCE_POP	EDM	POP"
00050119.m4a		USUG12002193	00050119.m4a	USUG12002193	"ELECTROPOP	MODERN_ALTERNATIVE_ROCK	MODERN_ROCK"
00048398.m4a		QMMZN1901757	00048398.m4a	QMMZN1901757	"ALTERNATIVE_DANCE	CHILLWAVE	DREAM_POP"
00054823.m4a		QZED41800003	00054823.m4a	QZED41800003	POP_FOLK
00073982.m4a		USUM71925377	00073982.m4a	USUM71925377	"DANCE_POP	POP	POSTTEEN_POP"
00038982.m4a		USUG12000587	00038982.m4a	USUG12000587	BEDROOM_POP
00041095.m4a		SE3AA1900012	00041095.m4a	SE3AA1900012	"DANCE_POP	DEEP_TROPICAL_HOUSE	EDM"
00053578.m4a		USCM51800227	00053578.m4a	USCM51800227	"CANADIAN_HIP_HOP	CANADIAN_POP	HIP_HOP"
00047756.m4a		USAT22002169	00047756.m4a	USAT22002169	"MELODIC_RAP	POP	RAP"
00051574.m4a		QMDA71878719	00051574.m4a	QMDA71878719	BROOKLYN_INDIE
00061290.m4a		GBKPL2017996	00061290.m4a	GBKPL2017996	ELECTROPOP
00068582.m4a		FR10S1837592	00068582.m4a	FR10S1837592	"ALTERNATIVE_RB	INDIE_RB	INDIE_SOUL"
00045303.m4a		QZ93L1959241	00045303.m4a	QZ93L1959241	BEDROOM_POP
00042115.m4a		USUM71911621	00042115.m4a	USUM71911621	"LATIN	REGGAETON	AFRO_DANCEHALL"
00045320.m4a		QZGX41900003	00045320.m4a	QZGX41900003	A_CAPPELLA
00058296.m4a		USWB12002593	00058296.m4a	USWB12002593	MEMPHIS_HIP_HOP
00054581.m4a		USA2P1954492	00054581.m4a	USA2P1954492	"TRAP_LATINO	REGGAETON	REGGAETON_FLOW"
00043007.m4a		GBBRP1986101	00043007.m4a	GBBRP1986101	"BRIGHTON_INDIE	CHAMBER_PSYCH	ENGLISH_INDIE_ROCK"
00046757.m4a		UKL9R1800018	00046757.m4a	UKL9R1800018	"AUSTRALIAN_ELECTROPOP	DARK_TECHNO	MINIMAL_DUB"
00041341.m4a		ES5701900850	00041341.m4a	ES5701900850	"COLOMBIAN_HIP_HOP	LATIN	REGGAETON"
00058682.m4a		QZDA62023682	00058682.m4a	QZDA62023682	"CANADIAN_HIP_HOP	TRAP_SOUL"
00070637.m4a		UKSK61900003	00070637.m4a	UKSK61900003	UK_EXPERIMENTAL_ELECTRONIC
00050411.m4a		USSM11808193	00050411.m4a	USSM11808193	"ATL_HIP_HOP	HIP_HOP	POP"
00052452.m4a		USWB11901665	00052452.m4a	USWB11901665	"CANADIAN_INDIE	FOLKPOP	INDIE_POP"
00049266.m4a		QM24S1923891	00049266.m4a	QM24S1923891	"INDIE_POPTIMISM	MODERN_ROCK"
00050906.m4a		USUG11900668	00050906.m4a	USUG11900668	"ALTERNATIVE_RB	INDIE_RB	INDIE_SOUL"
00050054.m4a		GBUM71902321	00050054.m4a	GBUM71902321	"GRIME	UK_HIP_HOP	UK_HIP_HOP"
00060095.m4a		NLZ541800490	00060095.m4a	NLZ541800490	"ELECTRO_HOUSE	POP_NACIONAL	BRAZILIAN_EDM"
00042696.m4a		USUM71812248	00042696.m4a	USUM71812248	VIRAL_POP
00045627.m4a		USUYG1325961	00045627.m4a	USUYG1325961	"NYC_RAP	NYC_RAP"
00069299.m4a		US64G1813807	00069299.m4a	US64G1813807	"CHAMBER_POP	FOLKPOP	INDIE_FOLK"
00065801.m4a		USAT21900569	00065801.m4a	USAT21900569	"DANCE_POP	POP	POSTTEEN_POP"
00056225.m4a		ZZOPM2002657	00056225.m4a	ZZOPM2002657	INDONESIAN_HIP_HOP
00037669.m4a		USUM72014541	00037669.m4a	USUM72014541	"COLOMBIAN_POP	TRAP_ESPANOL"
00055376.m4a		USRC11902666	00055376.m4a	USRC11902666	LA_POP
00039409.m4a		US38Y1934212	00039409.m4a	US38Y1934212	"ALTERNATIVE_RB	ART_POP	ELECTROPOP"
00067307.m4a		QM24S1925214	00067307.m4a	QM24S1925214	"ALTERNATIVE_RB	INDIE_RB	INDIE_SOUL"
00067048.m4a		USUG11901641	00067048.m4a	USUG11901641	"CONTEMPORARY_COUNTRY	COUNTRY	COUNTRY_DAWN"
00038629.m4a		USRC12000961	00038629.m4a	USRC12000961	ALTERNATIVE_RB
00046750.m4a		TCAEY2031743	00046750.m4a	TCAEY2031743	VAPOR_POP
00067589.m4a		GBK3W1800807	00067589.m4a	GBK3W1800807	"INDIE_POP	MODERN_ALTERNATIVE_ROCK	NU_GAZE"
00053808.m4a		FR2PA1900100	00053808.m4a	FR2PA1900100	"BIG_ROOM	DANCE_POP	DISCO_HOUSE"
00051245.m4a		USEP41852007	00051245.m4a	USEP41852007	"INDIE_POP	INDIE_POPTIMISM	INDIETRONICA"
00039647.m4a		USUM71909820	00039647.m4a	USUM71909820	"LATIN	LATIN_HIP_HOP	REGGAETON"
00073822.m4a		USUM71900407	00073822.m4a	USUM71900407	"DANCE_POP	POP	POSTTEEN_POP"
00072353.m4a		QZD5H1800063	00072353.m4a	QZD5H1800063	TORONTO_INDIE
00071778.m4a		QZC5P1800165	00071778.m4a	QZC5P1800165	DEEP_POP_RB
00069814.m4a		USKO11900454	00069814.m4a	USKO11900454	"CALI_RAP	SOUTHERN_HIP_HOP	ALTERNATIVE_HIP_HOP"
00055604.m4a		US2S71912012	00055604.m4a	US2S71912012	"ALTERNATIVE_RB	ART_POP	ESCAPE_ROOM"
00037227.m4a		GBAHS1800662	00037227.m4a	GBAHS1800662	"CANDY_POP	DANCE_POP	ELECTROPOP"
00074158.m4a		QZ93L2003063	00074158.m4a	QZ93L2003063	EMO_RAP
00038219.m4a		USA2P1953304	00038219.m4a	USA2P1953304	"BIG_ROOM	DEEP_BIG_ROOM	EDM"
00066103.m4a		GBAYE1900696	00066103.m4a	GBAYE1900696	"DANCE_POP	EDM	LIQUID_FUNK"
00070313.m4a		GBKPL2017537	00070313.m4a	GBKPL2017537	LA_POP
00041334.m4a		NLF712005814	00041334.m4a	NLF712005814	"EDM	PROGRESSIVE_HOUSE	PROGRESSIVE_TRANCE"
00072506.m4a		USAT21905264	00072506.m4a	USAT21905264	LA_POP
00069396.m4a		USQE91600040	00069396.m4a	USQE91600040	"ALTERNATIVE_RB	ELECTROPOP	ETHERPOP"
00051155.m4a		QM6N21801332	00051155.m4a	QM6N21801332	INDIE_GARAGE_ROCK
00068479.m4a		USUM71903297	00068479.m4a	USUM71903297	"BEDROOM_POP	DANCE_POP	POP"
00061773.m4a		DEMM11800008	00061773.m4a	DEMM11800008	"DEEP_HOUSE	ELECTRONICA	GERMAN_TECHNO"
00069392.m4a		GBUM71906661	00069392.m4a	GBUM71906661	"POP	UK_POP"
00038602.m4a		USHR11838467	00038602.m4a	USHR11838467	"DANCE_POP	ELECTROPOP	POP"
00071661.m4a		USAT21902708	00071661.m4a	USAT21902708	"ACOUSTIC_POP	INDIECOUSTICA	NEO_MELLOW"
00042602.m4a		USUM72000370	00042602.m4a	USUM72000370	"BEDROOM_SOUL	INDIE_RB"
00053718.m4a		QMB621900210	00053718.m4a	QMB621900210	"INDIE_GARAGE_ROCK	NEOPSYCHEDELIC"
00069447.m4a		ES5701900589	00069447.m4a	ES5701900589	"COLOMBIAN_HIP_HOP	LATIN	REGGAETON"
00052609.m4a		NLF711905209	00052609.m4a	NLF711905209	"ELECTROPOP	INDIE_ELECTROPOP	INDIE_POPTIMISM"
00038682.m4a		USMAR1811607	00038682.m4a	USMAR1811607	JAZZ_ELECTRIC_BASS
00038235.m4a		USA2P1808415	00038235.m4a	USA2P1808415	BROOKLYN_INDIE
00065154.m4a		USUM72003241	00065154.m4a	USUM72003241	"HIP_HOP	POP	POP_RAP"
00068284.m4a		USKO11900460	00068284.m4a	USKO11900460	"GANGSTER_RAP	HIP_HOP	POP_RAP"
00046595.m4a		QZHA21900001	00046595.m4a	QZHA21900001	"LATIN	LATIN_HIP_HOP	LATIN_POP"
00059809.m4a		NLZ541801092	00059809.m4a	NLZ541801092	"BIG_ROOM	DANCE_POP	DEEP_TROPICAL_HOUSE"
00038533.m4a		USUM72015106	00038533.m4a	USUM72015106	DFW_RAP
00044545.m4a		US3841700076	00044545.m4a	US3841700076	"ALTERNATIVE_ROCK	ANTIFOLK	GARAGE_ROCK"
00060411.m4a		USL4Q1995203	00060411.m4a	USL4Q1995203	PANAMANIAN_POP
00066117.m4a		NLZ541800268	00066117.m4a	NLZ541800268	"DEEP_GROOVE_HOUSE	EDM	HOUSE"
00048312.m4a		US2J72005503	00048312.m4a	US2J72005503	"ALTERNATIVE_RB	ELECTROPOP	INDIE_RB"
00058578.m4a		GBUM72000754	00058578.m4a	GBUM72000754	"POP	POSTTEEN_POP	SOCIAL_MEDIA_POP"
00052944.m4a		NLZ541901808	00052944.m4a	NLZ541901808	"BIG_ROOM	DEEP_BIG_ROOM	EDM"
00063056.m4a		SEWAY2000101	00063056.m4a	SEWAY2000101	SWEDISH_JAZZ
00069578.m4a		USUM71905111	00069578.m4a	USUM71905111	"CANADIAN_POP	DANCE_POP	ELECTROPOP"
00055231.m4a		USUG11801102	00055231.m4a	USUG11801102	"ELECTRONIC_TRAP	BASS_HOUSE	EDM"
00063185.m4a		TCAEH1943464	00063185.m4a	TCAEH1943464	TORONTO_RAP
00038029.m4a		AULI01818510	00038029.m4a	AULI01818510	"ART_POP	AUSTRALIAN_INDIE	BRISBANE_INDIE"
00044525.m4a		USAT21902463	00044525.m4a	USAT21902463	"ELECTROPOP	FOLKPOP	HOPEBEAT"
00074283.m4a		QM24S1922896	00074283.m4a	QM24S1922896	"ALTERNATIVE_RB	ESCAPE_ROOM	INDIE_RB"
00062764.m4a		ZZOPM1901683	00062764.m4a	ZZOPM1901683	"CHINESE_HIP_HOP	UNDERGROUND_HIP_HOP"
00041167.m4a		TCAEC1994988	00041167.m4a	TCAEC1994988	"ACOUSTIC_POP	DEEP_NEW_AMERICANA	INDIE_FOLK"
00064480.m4a		USNO11900404	00064480.m4a	USNO11900404	INDIE_JAZZ
00046485.m4a		USQX91802285	00046485.m4a	USQX91802285	"DANCE_POP	POP	POSTTEEN_POP"
00045386.m4a		GBAHS1900135	00045386.m4a	GBAHS1900135	"ALTERNATIVE_RB	INDIE_ANTHEMFOLK	INDIE_RB"
00042933.m4a		DECE71900171	00042933.m4a	DECE71900171	GERMAN_HIP_HOP
00048929.m4a		USUM72018036	00048929.m4a	USUM72018036	"MEME_RAP	MINNESOTA_HIP_HOP"
00050779.m4a		GBBPW1800150	00050779.m4a	GBBPW1800150	"AMBIENT	ART_POP	CHAMBER_PSYCH"
00058583.m4a		USRC11803282	00058583.m4a	USRC11803282	"BOY_BAND	HIP_HOP	POP_RAP"
00070611.m4a		USXDR1800901	00070611.m4a	USXDR1800901	"PUERTO_RICAN_POP	REGGAETON	TRAP_LATINO"
00058841.m4a		USRC11900292	00058841.m4a	USRC11900292	"ATL_HIP_HOP	DEEP_UNDERGROUND_HIP_HOP"
00058752.m4a		USRC11903722	00058752.m4a	USRC11903722	"ALTERNATIVE_RB	ESCAPE_ROOM	INDIE_SOUL"
00056136.m4a		FR59R2082545	00056136.m4a	FR59R2082545	"ALTERNATIVE_RB	INDIE_RB	ALTERNATIVE_RB"
00059114.m4a		USAT21804144	00059114.m4a	USAT21804144	"INDIE_POP	POP_PUNK	ROCK"
00056533.m4a		AUUM71800526	00056533.m4a	AUUM71800526	"DANCE_POP	ELECTROPOP	POP"
00068247.m4a		GBKPL1972078	00068247.m4a	GBKPL1972078	"GLASGOW_INDIE	SCOTTISH_INDIE_ROCK"
00060520.m4a		AUUM71900926	00060520.m4a	AUUM71900926	"AUSTRALIAN_PSYCH	NEOPSYCHEDELIC	PSYCHEDELIC_ROCK"
00055173.m4a		QM24S1926722	00055173.m4a	QM24S1926722	"ALTERNATIVE_RB	DMV_RAP	POP_RAP"
00042777.m4a		USUM71915645	00042777.m4a	USUM71915645	"DANCE_POP	POP	POP_RAP"
00040937.m4a		QM6N21966621	00040937.m4a	QM6N21966621	"POP_RAP	TRAP"
00040835.m4a		USRC11803502	00040835.m4a	USRC11803502	"ATL_HIP_HOP	DANCE_POP	POP"
00062508.m4a		USUYG1242149	00062508.m4a	USUYG1242149	"DEEP_POP_RB	INDIE_RB"
00072717.m4a		QZJ842000061	00072717.m4a	QZJ842000061	"ATL_HIP_HOP	ATL_TRAP	GANGSTER_RAP"
00040665.m4a		USMAR1813007	00040665.m4a	USMAR1813007	"JAZZ_CUBANO	LATIN_JAZZ"
00051997.m4a		GBUM71904266	00051997.m4a	GBUM71904266	"ALBUM_ROCK	ART_ROCK	BRITISH_INVASION"
00041499.m4a		GBUM72000031	00041499.m4a	GBUM72000031	"DANCE_POP	POP	POSTTEEN_POP"
00037541.m4a		QMEZE1831560	00037541.m4a	QMEZE1831560	"CHICAGO_RAP	CONSCIOUS_HIP_HOP	HIP_HOP"
00061450.m4a		USUM71922208	00061450.m4a	USUM71922208	"BEDROOM_SOUL	INDIE_RB"
00037515.m4a		USRC11901701	00037515.m4a	USRC11901701	"MODERN_ROCK	POP_PUNK	POP_ROCK"
00070696.m4a		NLG661800785	00070696.m4a	NLG661800785	"DUTCH_HIP_HOP	DUTCH_POP	DUTCH_HIP_HOP"
00048908.m4a		USAT21901717	00048908.m4a	USAT21901717	"BATON_ROUGE_RAP	TRAP"
00067799.m4a		QZHN51993210	00067799.m4a	QZHN51993210	INDIE_ROCK
00041433.m4a		USUS12000415	00041433.m4a	USUS12000415	NORWEGIAN_INDIE
00058782.m4a		USC4R1902682	00058782.m4a	USC4R1902682	"DOWNTEMPO	INDIE_FOLK	INDIE_SOUL"
00058615.m4a		USUG12000682	00058615.m4a	USUG12000682	"ATL_HIP_HOP	GANGSTER_RAP	HIP_HOP"
00068671.m4a		US6PQ1900042	00068671.m4a	US6PQ1900042	"FOURTH_WORLD	MANDIBLE"
